Date,Tank_ID,Time,Date.Time,Observer.Initials,Temperature_C,pH_mv,Salinity_psu,Calcium_ppm,TA_dKH,Orion_Temp,light2,light3,light4,tris.date,Probe.Set,notes
20250520,BT 3/4,9:30,,TJW,24.3,-55.1,34.35,,,NA,NA,NA,NA,20250513,Probe1,
20250521,header_tank,9:30,,JH,24.98,-51.6,34.91,,,NA,NA,NA,NA,20250513,Probe1,
20250521,BT 1/2,9:30,,JH,25,-52.8,34.83,354.8,3.4,NA,NA,NA,NA,20250513,Probe1,
20250521,BT 3/4,9:30,,JH,24.99,-52.9,34.85,,,NA,NA,NA,NA,20250513,Probe1,
20250522,header_tank,11:00,,JH,25.23,-53.9,35.18,,,NA,NA,NA,NA,20250513,Probe1,
20250522,BT 1/2,11:00,,JH,25.24,-53.5,35.2,389,4.7,NA,NA,NA,NA,20250513,Probe1,
20250522,BT 3/4,11:00,,JH,25.23,-53.8,35.19,,,NA,NA,NA,NA,20250513,Probe1,
20250523,header_tank,9:30,,TJW,25.23,-52.3,35.23,,,NA,NA,NA,NA,20250513,Probe1,
20250523,BT 1/2,9:30,,TJW,25.26,-54,35.26,346.7,4,NA,NA,NA,NA,20250513,Probe1,
20250523,BT 3/4,9:30,,TJW,25.22,-53.8,35.24,,,NA,NA,NA,NA,20250513,Probe1,
20250527,header_tank,9:45,,NB,25.23,-53.7,35.48,,,NA,NA,NA,NA,20250513,Probe1,
20250527,BT 1/2,9:45,,NB,25.36,-53.7,35.47,426.6,4.9,NA,NA,NA,NA,20250513,Probe1,
20250527,BT 3/4,9:45,,NB,25.37,-53.7,35.47,,,NA,NA,NA,NA,20250513,Probe1,
20250528,header_tank,9:00,,TJW,25.6,-53.9,35.66,,,NA,NA,NA,NA,20250513,Probe1,
20250528,BT 1/2,9:00,,TJW,25.63,-55.2,35.69,354.8,5,NA,NA,NA,NA,20250513,Probe1,
20250528,BT 3/4,9:00,,TJW,25.6,-55.1,35.67,,,NA,NA,NA,NA,20250513,Probe1,
20250529,header_tank,12:15,,JH,25.63,-55.3,35.31,,,NA,NA,NA,NA,20250513,Probe1,
20250529,BT 1/2,12:15,,JH,25.67,-54.7,35.35,346.7,5.3,NA,NA,NA,NA,20250513,Probe1,
20250529,BT 3/4,12:15,,JH,25.66,-55.2,35.35,,,NA,NA,NA,NA,20250513,Probe1,
20250530,header_tank,9:45,,JH,25.31,-56.6,35.03,,,NA,NA,NA,NA,20250513,Probe1,
20250530,BT 1/2,9:45,,JH,25.39,-56.6,35.14,354.8,,NA,NA,NA,NA,20250513,Probe1,
20250530,BT 3/4,9:45,,JH,25.41,-56.1,35.15,,,NA,NA,NA,NA,20250513,Probe1,
20250601,header_tank,9:30,,TJW,25.45,-60.9,35.58,,,NA,NA,NA,NA,20250603,Probe1,
20250601,BT 1/2,9:30,,TJW,25.47,-62,35.52,363.1,5.7,NA,NA,NA,NA,20250603,Probe1,
20250601,BT 3/4,9:30,,TJW,25.45,-62.1,35.5,,,NA,NA,NA,NA,20250603,Probe1,
20250602,header_tank,10:00,,TJW,25.11,-56.2,35.2,,,NA,NA,NA,NA,20250513,Probe1,
20250602,BT 1/2,10:00,,TJW,25.13,-56.7,35.24,346.7,4.9,NA,NA,NA,NA,20250513,Probe1,
20250602,BT 3/4,10:00,,TJW,25.1,-56.6,35.25,,,NA,NA,NA,NA,20250513,Probe1,
20250603,header_tank,10:40,,PP,23.82,-54.2,34.53,,,NA,NA,NA,NA,20250603,Probe1,
20250603,BT 1/2,10:40,,PP,23.82,-54.1,34.55,338.8,,NA,NA,NA,NA,20250603,Probe1,
20250603,BT 3/4,10:40,,PP,23.83,-54.3,34.55,,,NA,NA,NA,NA,20250603,Probe1,
20250604,header_tank,8:45,,PP,24.04,-56,34.77,,,NA,NA,NA,NA,20250603,Probe1,
20250604,BT 1/2,8:45,,PP,24.06,-55.7,34.79,371.5,5,NA,NA,NA,NA,20250603,Probe1,
20250604,BT 3/4,8:45,,PP,24.06,-55.8,34.79,,,NA,NA,NA,NA,20250603,Probe1,
20250605,header_tank,12:15,,PP,24.27,-54.4,35.02,,,NA,NA,NA,NA,20250603,Probe1,
20250605,BT 1/2,12:15,,PP,24.29,-53,35.04,363.1,,NA,NA,NA,NA,20250603,Probe1,
20250605,BT 3/4,12:15,,PP,24.28,-54,35.03,,,NA,NA,NA,NA,20250603,Probe1,
20250606,header_tank,8:30,,TJW,25.36,-54.8,35.9,,,NA,NA,NA,NA,20250603,Probe1,
20250606,BT 1/2,8:30,,TJW,25.39,-56.1,35.94,371.5,,NA,NA,NA,NA,20250603,Probe1,
20250606,BT 3/4,8:30,,TJW,25.38,-55.6,35.93,,,NA,NA,NA,NA,20250603,Probe1,
20250609,header_tank,9:45,,PP,25.32,-60.8,35.47,,,NA,NA,NA,NA,20250603,Probe1,
20250609,BT 1/2,9:45,,PP,25.33,-60.9,35.44,416.9,4.8,NA,NA,NA,NA,20250603,Probe1,
20250609,BT 3/4,9:45,,PP,25.34,-60.6,35.38,,,NA,NA,NA,NA,20250603,Probe1,
20250610,header_tank,9:00,,TJW,24.74,-57.7,34.51,,,NA,NA,NA,NA,20250603,Probe1,
20250610,BT 1/2,9:00,,TJW,24.77,-58.9,34.53,331.1,,NA,NA,NA,NA,20250603,Probe1,
20250610,BT 3/4,9:00,,TJW,24.75,-58.9,34.52,,,NA,NA,NA,NA,20250603,Probe1,
20250611,header_tank,9:00,,NB,25.26,-60.5,35.05,,,NA,NA,NA,NA,20250603,Probe1,
20250611,BT 1/2,9:00,,NB,25.35,-60.4,35.04,436.5,,NA,NA,NA,NA,20250603,Probe1,
20250611,BT 3/4,9:00,,NB,25.33,-59.9,35.03,,,NA,NA,NA,NA,20250603,Probe1,
20250612,header_tank,9:00,,TJW,25.51,-60.3,35.31,,,NA,NA,NA,NA,20250603,Probe1,
20250612,BT 1/2,9:00,,TJW,25.52,-60.8,35.33,363.1,6.1,NA,NA,NA,NA,20250603,Probe1,
20250612,BT 3/4,9:00,,TJW,25.53,-60.7,35.32,,,NA,NA,NA,NA,20250603,Probe1,
20250613,header_tank,10:30,,JH,25.67,-64.1,35.52,,,NA,NA,NA,NA,20250603,Probe1,
20250613,BT 1/2,10:30,,JH,25.71,-63.1,35.54,389,,NA,NA,NA,NA,20250603,Probe1,
20250613,BT 3/4,10:30,,JH,25.69,-63.7,35.53,,,NA,NA,NA,NA,20250603,Probe1,
20250616,header_tank,9:45,,TJW,25.71,-65.1,35.42,,,NA,NA,NA,NA,20250603,Probe1,
20250616,BT 1/2,9:45,,TJW,25.73,-66.3,35.45,363.1,,NA,NA,NA,NA,20250603,Probe1,
20250616,BT 3/4,9:45,,TJW,25.7,-66.1,35.44,,,NA,NA,NA,NA,20250603,Probe1,
20250617,header_tank,10:00,,TJW,25.27,-64.9,35.22,,,NA,NA,NA,NA,20250603,Probe1,
20250517,BT 1/2,10:00,,TJW,25.31,-65.3,35.24,354.8,,NA,NA,NA,NA,20250603,Probe1,
20250617,BT 3/4,10:00,,TJW,25.29,-65.2,35.23,,,NA,NA,NA,NA,20250603,Probe1,
20250618,header_tank,8:30,,TJW,25.71,-64.1,35.79,,,NA,NA,NA,NA,20250603,Probe1,
20250618,BT 1/2,8:30,,TJW,25.76,-65.6,35.83,371.5,6.7,NA,NA,NA,NA,20250603,Probe1,
20250618,BT 3/4,8:30,,TJW,25.74,-65.2,35.82,,,NA,NA,NA,NA,20250603,Probe1,
20250619,header_tank,9:00,,TJW,25.5,-64.1,35.62,,,NA,NA,NA,NA,20250618,Probe1,
20250619,BT 1/2,9:00,,TJW,25.53,-64.7,35.64,338.8,6.4,NA,NA,NA,NA,20250618,Probe1,
20250619,BT 3/4,9:00,,TJW,25.49,-64.6,35.64,,,NA,NA,NA,NA,20250618,Probe1,
20250620,header_tank,9:00,,TJW,25.52,-62.5,35.73,,,NA,NA,NA,NA,20250618,Probe1,
20250620,BT 1/2,9:00,,TJW,25.51,-63.1,35.72,363.1,6.4,NA,NA,NA,NA,20250618,Probe1,
20250620,BT 3/4,9:00,,TJW,25.45,-63,35.74,,,NA,NA,NA,NA,20250618,Probe1,
20250623,header_tank,9:15,,JH,25.44,-57.4,35.79,,,NA,NA,NA,NA,20250618,Probe1,
20250623,BT 1/2,9:15,,JH,25.47,-56.7,35.81,363.1,,NA,NA,NA,NA,20250618,Probe1,
20250623,BT 3/4,9:15,,JH,25.47,-56.9,35.81,,,NA,NA,NA,NA,20250618,Probe1,
20250624,header_tank,10:10,,NB,25.11,-54.5,35.11,,,NA,NA,NA,NA,20250618,Probe1,
20250624,BT 1/2,10:10,,NB,25.12,-54.9,35.1,346.7,,NA,NA,NA,NA,20250618,Probe1,
20250624,BT 3/4,10:10,,NB,25.13,-53.2,35.14,,,NA,NA,NA,NA,20250618,Probe1,
20250625,header_tank,10:20,,JH,25.16,-52.1,35.19,,,NA,NA,NA,NA,20250618,Probe1,
20250625,BT 1/2,10:20,,JH,25.22,-51.5,35.16,389,4.9,NA,NA,NA,NA,20250618,Probe1,
20250625,BT 3/4,10:20,,JH,25.2,-51.7,35.15,,,NA,NA,NA,NA,20250618,Probe1,
20250626,header_tank,9:30,,JH,25.3,-52.3,35.19,,,NA,NA,NA,NA,20250618,Probe1,
20250626,BT 1/2,9:30,,JH,25.33,-52.4,35.2,436.5,,NA,NA,NA,NA,20250618,Probe1,
20250626,BT 3/4,9:30,,JH,25.35,-51.7,35.19,,,NA,NA,NA,NA,20250618,Probe1,
20250627,header_tank,12:00,,JH,25.51,-59.8,35.3,,,NA,NA,NA,NA,20250618,Probe1,
20250627,BT 1/2,12:00,,JH,25.55,-59.4,35.3,363.1,4.5,NA,NA,NA,NA,20250618,Probe1,
20250627,BT 3/4,12:00,,JH,25.54,-59.8,35.28,,,NA,NA,NA,NA,20250618,Probe1,
20250630,header_tank,8:45,,JH,25.71,-62.7,35.35,,,NA,NA,NA,NA,20250618,Probe1,
20250630,BT 1/2,8:45,,JH,25.7,-62.4,35.29,575.4,,NA,NA,NA,NA,20250618,Probe1,
20250630,BT 3/4,8:45,,JH,25.68,-62.2,35.29,,,NA,NA,NA,NA,20250618,Probe1,
202500701,header_tank,9:30,,TJW,25.45,-60.9,35.58,,,NA,NA,NA,NA,20250618,Probe1,
202500701,BT 1/2,9:30,,TJW,25.47,-62,35.58,363.1,5.7,NA,NA,NA,NA,20250618,Probe1,
202500701,BT 1/2,9:30,,TJW,25.45,-62.1,35.5,,,NA,NA,NA,NA,20250618,Probe1,
20250702,header_tank,10:00,,PP,25.43,-63.1,35.64,,,NA,NA,NA,NA,20250618,Probe1,
20250702,BT 1/2,10:00,,PP,25.7,-62.4,35.29,346.7,,NA,NA,NA,NA,20250618,Probe1,
20250702,BT 3/4,10:00,,PP,25.48,-62.9,35.54,,,NA,NA,NA,NA,20250618,Probe1,
20250703,header_tank,8:43,,PP,25.72,-63.3,35.89,,,NA,NA,NA,NA,20250618,Probe1,
20250703,BT 1/2,8:43,,PP,25.71,-64,35.88,501.2,5.7,NA,NA,NA,NA,20250618,Probe1,
20250703,BT 3/4,8:43,,PP,25.75,-63.9,35.86,,,NA,NA,NA,NA,20250618,Probe1,
20250704,header_tank,10:45,,ZD,25.79,-67,35.46,,,NA,NA,NA,NA,20250618,Probe1,
20250704,BT 1/2,10:45,,ZD,25.76,-66.8,35.54,426.6,,NA,NA,NA,NA,20250618,Probe1,
20250704,BT 3/4,10:45,,ZD,25.76,-66.7,35.6,,,NA,NA,NA,NA,20250618,Probe1,
20250705,header_tank,11:15,,ZD,25.75,-67.6,35.07,,,NA,NA,NA,NA,20250618,Probe1,
20250705,BT 1/2,11:15,,ZD,25.85,-67.3,35.33,436.5,,NA,NA,NA,NA,20250618,Probe1,
20250705,BT 3/4,11:15,,ZD,25.83,-67,35.22,380.2,,NA,NA,NA,NA,20250618,Probe1,
20250706,header_tank,11:45,,ZD,25.78,-67.1,35.31,,,NA,NA,NA,NA,20250618,Probe1,
20250706,BT 1/2,11:45,,ZD,25.79,-67.4,35.3,467.7,,NA,NA,NA,NA,20250618,Probe1,
20250706,BT 3/4,11:45,,ZD,25.79,-67.4,35.3,436.5,,NA,NA,NA,NA,20250618,Probe1,
20250707,header_tank,10:46,,PP,25.77,-68.4,35.15,,,NA,NA,NA,NA,20250618,Probe1,
20250707,BT 1/2,10:46,,PP,25.8,-68.2,35.1,416.9,,NA,NA,NA,NA,20250618,Probe1,
20250707,BT 3/4,10:46,,PP,25.76,-68.2,35.1,,,NA,NA,NA,NA,20250618,Probe1,
20250708,header_tank,9:48,,NB,25.14,-64.5,35.15,,,NA,NA,NA,NA,20250618,Probe1,
20250708,BT 1/2,9:48,,NB,25.16,-65.4,35.13,446.7,6.5,NA,NA,NA,NA,20250618,Probe1,
20250708,BT 3/4,9:48,,NB,24.92,-65.6,35.24,,,NA,NA,NA,NA,20250618,Probe1,
20250709,header_tank,15:00,,PP,25.55,-67.5,35.64,,,NA,NA,NA,NA,20250708,Probe1,
20250709,BT 1/2,15:00,,PP,25.58,-67.1,35.65,602.5,,NA,NA,NA,NA,20250708,Probe1,
20250709,BT 3/4,15:00,,PP,25.56,-67.7,35.62,,,NA,NA,NA,NA,20250708,Probe1,
20250710,header_tank,8:30,,TJW,25.67,-65.6,35.75,,,NA,NA,NA,NA,20250708,Probe1,
20250710,BT 1/2,8:30,,TJW,25.7,-66.1,35.71,457.1,,NA,NA,NA,NA,20250708,Probe1,
20250710,BT 3/4,8:30,,TJW,25.7,-60,35.68,,,NA,NA,NA,NA,20250708,Probe1,
20250711,header_tank,8:50,,TJW,25.66,-67,35.62,,,NA,NA,NA,NA,20250708,Probe1,
20250711,BT 1/2,8:50,,TJW,25.69,-67.7,35.57,478.6,,NA,NA,NA,NA,20250708,Probe1,
20250711,BT 3/4,8:50,,TJW,25.68,-67.8,35.55,,,NA,NA,NA,NA,20250708,Probe1,
20250714,header_tank,11:20,,TJW,25.81,-67.5,35.88,,,NA,NA,NA,NA,20250708,Probe1,
20250714,BT 1/2,11:20,,TJW,25.85,-68.3,35.81,436.5,,NA,NA,NA,NA,20250708,Probe1,
20250714,BT 3/4,11:20,,TJW,25.84,-68.3,35.81,,,NA,NA,NA,NA,20250708,Probe1,
20250715,header_tank,9:37,,TJW,25.28,-65.7,35.59,,,NA,NA,NA,NA,20250708,Probe1,
20250715,BT 1/2,9:37,,TJW,25.3,-66.4,35.63,436.5,,NA,NA,NA,NA,20250708,Probe1,
20250715,BT 3/4,9:37,,TJW,25.29,-66.7,35.58,,,NA,NA,NA,NA,20250708,Probe1,
20250716,header_tank,9:52,,TJW,24.98,-66.6,35.81,,,NA,NA,NA,NA,20250708,Probe1,
20250716,BT 1/2,9:52,,TJW,25.02,-66.6,35.78,416.9,7.8,NA,NA,NA,NA,20250708,Probe1,
20250716,BT 3/4,9:52,,TJW,25.01,-66.6,35.8,,,NA,NA,NA,NA,20250708,Probe1,
20250717,header_tank,8:30,,TJW,24.81,-64.1,35.9,,,NA,NA,NA,NA,20250708,Probe1,
20250717,BT 1/2,8:30,,TJW,24.83,-65,35.88,426.6,,NA,NA,NA,NA,20250708,Probe1,
20250717,BT 3/4,8:30,,TJW,24.82,-65.3,35.87,,,NA,NA,NA,NA,20250708,Probe1,
20250717,header_tank,10:20,,PP,24.79,-67.4,35.32,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250717,BT 1/2,10:20,,PP,24.8,-66.5,35.27,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250717,BT 3/4,10:20,,PP,24.79,-67.2,35.29,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250717,header_tank,13:06,,PP,24.92,-69.4,35.33,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250717,BT 1/2,13:06,,PP,24.96,-68.4,35.31,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250717,BT 3/4,13:06,,PP,24.94,-69.8,35.31,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~10 gal DI into HT
20250718,header_tank,9:19,,PP,24.67,-66.6,35.49,,,NA,NA,NA,NA,20250708,Probe1, 
20250718,BT 1/2,9:19,,PP,24.7,-66.4,35.48,478.6,6.5,NA,NA,NA,NA,20250708,Probe1,
20250718,BT 3/4,9:19,,PP,24.68,-66.4,35.48,467.7,5.7,NA,NA,NA,NA,20250708,Probe1,
20250718,header_tank,10:45,,PP,24.58,-66.9,34.98,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250718,BT 1/2,10:45,,PP,24.59,-67.2,34.99,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250718,BT 3/4,10:45,,PP,24.58,-68,34.96,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250718,header_tank,15:00,,PP,24.5,-72.6,35.07,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250718,BT 1/2,15:00,,PP,24.52,-73.2,34.97,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250718,BT 3/4,15:00,,PP,24.5,-73.2,34.96,,,NA,NA,NA,NA,20250708,Probe1,DMs after adding ~3 gal DI into HT
20250721,header_tank,9:45,,PP,23.49,-67.4,35.39,,,NA,NA,NA,NA,20250708,Probe1,
20250721,BT 1/2,9:45,,PP,23.52,-68,35.27,588.8,6.2,NA,NA,NA,NA,20250708,Probe1,
20250721,BT 3/4,9:45,,PP,23.5,-68.1,35.27,,,NA,NA,NA,NA,20250708,Probe1,
20250722,header_tank,9:00,,TJW,23.15,-64.8,35.2,,,NA,NA,NA,NA,20250708,Probe1,
20250722,BT 1/2,9:00,,TJW,23.17,-66.4,35.05,436.5,,NA,NA,NA,NA,20250708,Probe1,
20250722,BT 3/4,9:00,,TJW,23.16,-66.3,35.15,,,NA,NA,NA,NA,20250708,Probe1,
20250723,header_tank,9:20,,JH,23.84,-64.4,34.81,,,NA,NA,NA,NA,20250722,Probe1,
20250723,BT 1/2,9:20,,JH,23.86,-63,34.8,478.6,,NA,NA,NA,NA,20250722,Probe1,
20250723,BT 3/4,9:20,,JH,23.85,-63.9,34.79,,,NA,NA,NA,NA,20250722,Probe1,
20250724,header_tank,9:30,,TJW,25.04,-65.5,34.88,,,NA,NA,NA,NA,20250722,Probe1,
20250724,BT 1/2,9:30,,TJW,25.07,-66.3,34.86,371.5,6.6,NA,NA,NA,NA,20250722,Probe1,
20250724,BT 3/4,9:30,,TJW,25.06,-66.2,34.85,,,NA,NA,NA,NA,20250722,Probe1,
20250725,header_tank,8:30,,PP,25.67,-64.7,34.95,,,NA,NA,NA,NA,20250722,Probe1,
20250725,BT 1/2,8:30,,PP,25.42,-64.2,34.95,371.5,,NA,NA,NA,NA,20250722,Probe1,
20250725,BT 3/4,8:30,,PP,25.41,-64.4,34.94,,,NA,NA,NA,NA,20250722,Probe1,
20250728,header_tank,10:30,,JH,25.78,-66.3,35.19,,,NA,NA,NA,NA,20250722,Probe1,
20250728,BT 1/2,10:30,,JH,25.83,-65.9,35.2,,6.2,NA,NA,NA,NA,20250722,Probe1,
20250728,BT 3/4,10:30,,JH,25.73,-66.2,35.18,,,NA,NA,NA,NA,20250722,Probe1,
20250729,header_tank,8:11,,NB,25.31,-61.3,35.23,,,NA,NA,NA,NA,20250722,Probe1,
20250729,BT 1/2,8:11,,NB,25.46,-62.5,35.2,478.1,6.1,NA,NA,NA,NA,20250722,Probe1,
20250729,BT 3/4,8:11,,NB,25.17,-62.4,35.29,,,NA,NA,NA,NA,20250722,Probe1,
20250730,header_tank,8:25,,PP,25.31,-62.1,35.28,,,NA,NA,NA,NA,20250722,Probe1,
20250730,BT 1/2,8:35,,PP,25.22,-61.7,35.29,446.7,7.1,NA,NA,NA,NA,20250722,Probe1,
20250730,BT 3/4,8:35,,PP,25.21,-62.1,35.27,,,NA,NA,NA,NA,20250722,Probe1,
20250731,header_tank,8:30,,TJW,24.48,-59.4,35.44,380.2,,NA,NA,NA,NA,20250722,Probe1,
20250731,BT 1/2,8:30,,TJW,25.04,-61.3,35.38,,,NA,NA,NA,NA,20250722,Probe1,
20250731,BT 3/4,8:30,,TJW,25.02,-61.4,35.39,,,NA,NA,NA,NA,20250722,Probe1,
20250801,header_tank,10:00,,PP,25.24,-65.5,35.46,,,NA,NA,NA,NA,20250722,Probe1,
20250801,BT 1/2,10:00,,PP,25.27,-64.6,35.47,436.5,,NA,NA,NA,NA,20250722,Probe1,
20250801,BT 3/4,10:00,,PP,25.26,-65.3,35.44,,,NA,NA,NA,NA,20250722,Probe1,
20250804,header_tank,10:00,,PP,25.52,-63.5,35.74,,,NA,NA,NA,NA,20250722,Probe1,
20250804,BT 1/2,10:00,,PP,25.54,-63.2,35.75,426,,NA,NA,NA,NA,20250722,Probe1,
20250804,BT 3/4,10:00,,PP,25.53,-63.3,35.75,,,NA,NA,NA,NA,20250722,Probe1,
20250805,header_tank,9:00,,TJW,25.53,-64.9,35.83,,,NA,NA,NA,NA,20250722,Probe1,
20250805,BT 1/2,9:00,,TJW,25.57,-61.3,35.77,380.1,,NA,NA,NA,NA,20250722,Probe1,
20250805,BT 3/4,9:00,,TJW,25.65,-61.5,35.78,,,NA,NA,NA,NA,20250722,Probe1,
20250806,header_tank,10:00,,NB,25.16,-61.7,34.98,,,NA,NA,NA,NA,20250805,Probe1,
20250806,BT 1/2,10:00,,NB,25.29,-62.3,34.94,354,,NA,NA,NA,NA,20250805,Probe1,
20250806,BT 3/4,10:00,,NB,25.25,-62.3,34.95,,,NA,NA,NA,NA,20250805,Probe1,
20250807,header_tank,9:00,,TJW,25.35,-58.3,35.07,,,NA,NA,NA,NA,20250805,Probe1,
20250807,BT 1/2,9:00,,TJW,25.39,-59.7,35,389,5.5,NA,NA,NA,NA,20250805,Probe1,
20250807,BT 3/4,9:00,,TJW,25.37,-59.6,35.01,,,NA,NA,NA,NA,20250805,Probe1,
20250808,header_tank,9:30,,TJW,25.35,-60.6,35.12,,,NA,NA,NA,NA,20250805,Probe1,
20250808,BT 1/2,9:30,,TJW,25.4,-61.8,35.11,346.7,,NA,NA,NA,NA,20250805,Probe1,
20250808,BT 3/4,9:30,,TJW,25.39,-61.5,35.11,,,NA,NA,NA,NA,20250805,Probe1,
20250811,header_tank,9:40,,JH,24.91,-62.5,35.48,,,NA,NA,NA,NA,20250805,Probe1,
20250811,BT 1/2,9:40,,JH,24.93,-61.8,35.46,371.5,5.1,NA,NA,NA,NA,20250805,Probe1,
20250811,BT 3/4,9:40,,JH,24.92,-62.2,35.45,,,NA,NA,NA,NA,20250805,Probe1,
20250812,header_tank,10:30,,TJW,24.81,-61.4,35.39,,,NA,NA,NA,NA,20250805,Probe1,
20250812,BT 1/2,10:30,,TJW,24.83,-62.4,35.36,331.1,5.2,NA,NA,NA,NA,20250805,Probe1,
20250812,BT 3/4,10:30,,TJW,24.82,-62.5,35.37,,,NA,NA,NA,NA,20250805,Probe1,
20250813,header_tank,8:42,,PP,24.26,-58.2,35.48,,,NA,NA,NA,NA,20250805,Probe1,
20250813,BT 1/2,8:42,,PP,24.28,-60.3,35.46,407.4,5.1,NA,NA,NA,NA,20250805,Probe1,
20250813,BT 3/4,8:42,,PP,24.26,-60.4,35.46,,,NA,NA,NA,NA,20250805,Probe1,
20250814,header_tank,10:30,,TJW,24.75,-61.3,35.59,,,NA,NA,NA,NA,20250805,Probe1,
20250814,BT 1/2,10:30,,TJW,24.77,-63,35.52,338.8,,NA,NA,NA,NA,20250805,Probe1,
20250814,BT 3/4,10:30,,TJW,24.78,-62.9,35.52,,,NA,NA,NA,NA,20250805,Probe1,
20250815,header_tank,8:30,,TJW,25,-58.2,35.64,,,NA,NA,NA,NA,20250805,Probe1,
20250815,BT 1/2,8:30,,TJW,25.02,-59.2,35.62,416.9,5.2,NA,NA,NA,NA,20250805,Probe1,
20250815,BT 3/4,8:30,,TJW,25,-59.2,35.62,,,NA,NA,NA,NA,20250805,Probe1,
20250818,header_tank,10:00,,PP,25.22,-62.8,35.15,,,NA,NA,NA,NA,20250805,Probe1,
20250818,BT 1/2,10:00,,PP,25.22,-61.8,35.14,389.9,4.9,NA,NA,NA,NA,20250805,Probe1,
20250818,BT 3/4,10:00,,PP,25.2,-62.6,35.12,,,NA,NA,NA,NA,20250805,Probe1,
20250819,header_tank,9:30,,TJW,25.53,-59.3,35.15,,,NA,NA,NA,NA,20250818,Probe1,
20250819,BT 1/2,9:30,,TJW,25.58,-60.4,35.14,407.4,4.7,NA,NA,NA,NA,20250818,Probe1,
20250819,BT 3/4,9:30,,TJW,25.64,-60.2,35.13,,,NA,NA,NA,NA,20250818,Probe1,
20250820,header_tank,9:12,,PP,25.66,-62.9,35.29,,,NA,NA,NA,NA,20250818,Probe1,
20250820,BT 1/2,9:12,,PP,25.61,-58.3,35.28,467.7,4.6,NA,NA,NA,NA,20250818,Probe1,
20250820,BT 3/4,9:12,,PP,25.61,-62.1,35.27,,,NA,NA,NA,NA,20250818,Probe1,
20250821,header_tank,10:30,,NB,25.79,-61.9,35.37,,,NA,NA,NA,NA,20250818,Probe1,
20250821,BT 1/2,9:30,,NB,26.16,-64.3,35.33,398.1,5.1,NA,NA,NA,NA,20250818,Probe1,
20250821,BT 3/4,9:30,,NB,26.03,-64.2,35.32,,,NA,NA,NA,NA,20250818,Probe1,
20250822,header_tank,11:30,,TJW,26.04,-64.7,35.48,,,NA,NA,NA,NA,20250818,Probe1,
20250822,BT 1/2,11:30,,TJW,26.07,-66,35.46,338.8,,NA,NA,NA,NA,20250818,Probe1,
20250822,BT 3/4,9:30,,TJW,26.04,-65.9,35.48,,,NA,NA,NA,NA,20250818,Probe1,
20250825,header_tank,9:07,,PP,25.41,-64.6,35.76,,,NA,NA,NA,NA,20250818,Probe1,
20250825,BT 1/2,9:07,,PP,25.44,-64.3,35.72,389,,NA,NA,NA,NA,20250818,Probe1,
20250825,BT 3/4,9:07,,PP,25.41,-63.9,35.72,,,NA,NA,NA,NA,20250818,Probe1,
20250825,header_tank,15:45,,PP,24.81,-71.7,35.17,,,NA,NA,NA,NA,20250818,Probe1,DMs in the afternoon adding ~5 gal DI into HT
20250825,BT 1/2,15:45,,PP,24.82,-71.4,35.15,,,NA,NA,NA,NA,20250818,Probe1,DMs in the afternoon adding ~5 gal DI into HT
20250825,BT 3/4,15:45,,PP,24.82,-71.7,35.17,,,NA,NA,NA,NA,20250818,Probe1,DMs in the afternoon adding ~5 gal DI into HT
20250826,header_tank,8:38,,PP,25.2,-61.2,35.29,,,NA,NA,NA,NA,20250818,Probe1,
20250826,BT 1/2,9:30,,PP,25.22,-60.9,35.27,354.8,5.1,NA,NA,NA,NA,20250818,Probe1,
20250826,BT 3/4,9:30,,PP,25.19,-61.1,35.25,,,NA,NA,NA,NA,20250818,Probe1,
20250827,header_tank,9:57,,PP,25.56,-64,35.4,,,NA,NA,NA,NA,20250818,Probe1,
20250827,BT 1/2,9:57,,PP,25.59,-64,35.36,331.1,,NA,NA,NA,NA,20250818,Probe1,
20250827,BT 3/4,9:57,,PP,25.56,-64.4,35.34,,,NA,NA,NA,NA,20250818,Probe1,
20250828,header_tank,11:30,,PP,25.7,-67.6,35.49,,,NA,NA,NA,NA,20250818,Probe1,
20250828,BT 1/2,11:30,,PP,25.7,-67.3,35.48,281.8,5.2,NA,NA,NA,NA,20250818,Probe1,
20250828,BT 3/4,11:30,,PP,25.68,-67.4,35.48,,,NA,NA,NA,NA,20250818,Probe1,
20250829,header_tank,9:40,,PP,25.52,-66.5,35.64,,,NA,NA,NA,NA,20250818,Probe1,
